call_id,lead_id,rep_id,call_at_utc,call_local_hour,duration_seconds,connected_flag,disposition,dialer_source,scheduled_flag
C0012401,L100124,SDR01,2026-06-26 18:00:00,14,16,0,Wrong Number,Manual,0
C0012402,L100124,AE07,2026-06-18 12:00:00,8,36,0,No Answer,Genesys,0
C0012600,L100126,SDR02,2026-06-22 17:00:00,12,33,0,No Answer,Manual,0
C0012601,L100126,SDR02,2026-06-25 11:00:00,6,21,0,Busy,Genesys,0
C0012602,L100126,AE05,2026-06-24 21:00:00,16,89,1,Connected - Demo Scheduled,Manual,1
C0012603,L100126,AE05,2026-06-25 14:00:00,9,94,1,Connected - Discovery,Genesys,0
C0012604,L100126,AE06,2026-06-23 16:00:00,11,243,1,Connected - Demo Scheduled,Genesys,0
C0012700,L100127,SDR02,2026-02-07 16:00:00,10,532,1,Connected - Discovery,Manual,0
C0012701,L100127,SDR02,2026-01-31 11:00:00,5,21,0,No Answer,Genesys,0
C0012702,L100127,AE08,2026-01-31 19:00:00,13,429,1,Connected - Follow-up,Genesys,0
C0012900,L100129,SDR01,2026-05-08 15:00:00,9,315,1,Connected - Discovery,Genesys,0
C0013000,L100130,SDR02,2026-04-03 08:00:00,3,39,0,No Answer,Genesys,0
C0013100,L100131,SDR01,2026-03-23 20:00:00,15,282,1,Connected - Discovery,Manual,0
C0013101,L100131,SDR01,2026-03-25 21:00:00,16,294,1,Connected - Follow-up,Manual,1
C0013102,L100131,AE06,2026-03-23 12:00:00,7,39,0,No Answer,Genesys,0
C0013103,L100131,AE05,2026-03-27 19:00:00,14,29,0,Voicemail,Manual,1
C0013104,L100131,AE04,2026-04-02 16:00:00,11,146,1,Connected - Discovery,Genesys,1
C0013200,L100132,SDR02,2026-02-13 16:00:00,11,356,1,Connected - Follow-up,Genesys,0
C0013201,L100132,SDR02,2026-02-04 09:00:00,4,32,0,Busy,Genesys,0
C0013300,L100133,SDR01,2026-03-17 11:00:00,6,20,0,Busy,Genesys,0
C0013301,L100133,SDR01,2026-03-13 19:00:00,14,37,0,No Answer,Genesys,0
C0013302,L100133,AE03,2026-03-16 21:00:00,16,338,1,Connected - Demo Scheduled,Genesys,0
C0013400,L100134,SDR01,2026-02-21 16:00:00,11,502,1,Connected - Follow-up,Genesys,1
C0013401,L100134,SDR01,2026-02-25 21:00:00,16,17,0,Wrong Number,Genesys,0
C0013402,L100134,AE08,2026-02-23 20:00:00,15,476,1,Connected - Follow-up,Genesys,0
C0013403,L100134,AE09,2026-02-14 17:00:00,12,441,1,Connected - Follow-up,Manual,0
C0013500,L100135,SDR02,2026-03-09 11:00:00,7,247,1,Connected - Discovery,Genesys,1
C0013501,L100135,SDR02,2026-03-01 10:00:00,6,194,1,Connected - Demo Scheduled,Genesys,0
C0013502,L100135,AE06,2026-02-24 17:00:00,13,18,0,Wrong Number,Manual,0
C0013503,L100135,AE01,2026-03-01 10:00:00,6,339,1,Connected - Follow-up,Genesys,0
C0013600,L100136,SDR03,2026-05-05 10:00:00,6,38,0,No Answer,Genesys,0
C0013601,L100136,SDR03,2026-05-04 18:00:00,14,529,1,Connected - Discovery,Manual,0
C0013700,L100137,SDR01,2026-05-08 20:00:00,15,498,1,Connected - Demo Scheduled,Genesys,0
C0013800,L100138,SDR02,2026-04-28 10:00:00,4,36,0,No Answer,Genesys,0
C0013801,L100138,SDR02,2026-04-22 16:00:00,10,372,1,Connected - Discovery,Genesys,0
C0013802,L100138,AE08,2026-04-27 13:00:00,7,35,0,Voicemail,Manual,0
C0013803,L100138,AE07,2026-04-22 18:00:00,12,15,0,Busy,Genesys,0
C0013804,L100138,AE09,2026-04-24 11:00:00,5,39,0,No Answer,Genesys,0
C0013805,L100138,AE07,2026-04-29 17:00:00,11,553,1,Connected - Follow-up,Genesys,1
C0013806,L100138,AE07,2026-04-22 17:00:00,11,391,1,Connected - Discovery,Genesys,0
C0013900,L100139,SDR02,2026-03-09 09:00:00,3,40,0,Voicemail,Genesys,0
C0013901,L100139,SDR02,2026-03-13 10:00:00,4,21,0,Busy,Genesys,0
C0014000,L100140,SDR02,2026-06-24 14:00:00,8,29,0,Wrong Number,Manual,0
C0014100,L100141,SDR01,2026-01-20 21:00:00,16,559,1,Connected - Demo Scheduled,Manual,0
C0014101,L100141,SDR01,2026-01-19 15:00:00,10,13,0,No Answer,Genesys,0
C0014102,L100141,AE09,2026-01-16 16:00:00,11,282,1,Connected - Follow-up,Manual,0
C0014103,L100141,AE07,2026-01-23 20:00:00,15,437,1,Connected - Demo Scheduled,Manual,0
C0014200,L100142,SDR01,2026-03-05 18:00:00,13,28,0,Busy,Genesys,0
C0014201,L100142,SDR01,2026-03-09 19:00:00,14,339,1,Connected - Discovery,Genesys,0
C0014202,L100142,AE08,2026-03-07 14:00:00,9,246,1,Connected - Follow-up,Manual,0
C0014203,L100142,AE07,2026-03-13 19:00:00,14,32,0,Wrong Number,Genesys,0
C0014300,L100143,SDR01,2026-02-03 11:00:00,7,40,0,Voicemail,Genesys,0
C0014301,L100143,SDR01,2026-01-28 18:00:00,14,289,1,Connected - Follow-up,Genesys,0
C0014400,L100144,SDR02,2026-03-08 14:00:00,9,311,1,Connected - Demo Scheduled,Genesys,0
C0014500,L100145,SDR02,2026-07-05 17:00:00,11,425,1,Connected - Follow-up,Genesys,0
C0014501,L100145,SDR02,2026-06-24 20:00:00,14,118,1,Connected - Demo Scheduled,Manual,0
C0014502,L100145,AE07,2026-06-28 15:00:00,9,567,1,Connected - Demo Scheduled,Genesys,0
C0014503,L100145,AE07,2026-06-28 20:00:00,14,637,1,Connected - Follow-up,Genesys,0
C0014504,L100145,AE09,2026-06-28 12:00:00,6,24,0,Voicemail,Genesys,0
C0014600,L100146,SDR01,2026-03-16 13:00:00,8,165,1,Connected - Follow-up,Genesys,0
C0014601,L100146,SDR01,2026-03-14 12:00:00,7,18,0,Wrong Number,Genesys,0
C0014700,L100147,SDR01,2026-06-27 14:00:00,8,410,1,Connected - Follow-up,Manual,0
C0014701,L100147,SDR01,2026-06-24 17:00:00,11,388,1,Connected - Follow-up,Manual,1
C0014702,L100147,AE09,2026-06-22 08:00:00,2,408,1,Connected - Follow-up,Genesys,1
C0014703,L100147,AE08,2026-06-17 09:00:00,3,37,0,Voicemail,Genesys,0
C0014800,L100148,SDR01,2026-04-12 09:00:00,4,141,1,Connected - Discovery,Manual,0
C0014900,L100149,SDR03,2026-05-12 16:00:00,10,40,0,Busy,Genesys,0
C0014901,L100149,SDR03,2026-05-19 17:00:00,11,283,1,Connected - Discovery,Genesys,1
C0015100,L100151,SDR01,2026-02-28 21:00:00,16,176,1,Connected - Discovery,Genesys,0
C0015200,L100152,SDR02,2026-05-22 08:00:00,2,10,0,Busy,Manual,0
C0015201,L100152,SDR02,2026-05-26 12:00:00,6,35,0,No Answer,Manual,0
C0015300,L100153,SDR01,2026-06-25 10:00:00,4,16,0,No Answer,Genesys,0
C0015301,L100153,SDR01,2026-07-08 09:00:00,3,192,1,Connected - Follow-up,Genesys,0
C0015400,L100154,SDR02,2026-03-01 13:00:00,8,273,1,Connected - Discovery,Genesys,1
C0015401,L100154,SDR02,2026-02-18 18:00:00,13,468,1,Connected - Discovery,Manual,1
C0015402,L100154,AE03,2026-02-25 16:00:00,11,235,1,Connected - Follow-up,Manual,0
C0015403,L100154,AE03,2026-02-17 10:00:00,5,295,1,Connected - Discovery,Manual,0
C0015700,L100157,SDR02,2026-05-21 16:00:00,10,357,1,Connected - Demo Scheduled,Genesys,0
C0015701,L100157,SDR02,2026-05-18 16:00:00,10,292,1,Connected - Discovery,Genesys,0
C0015702,L100157,AE05,2026-05-12 21:00:00,15,358,1,Connected - Follow-up,Genesys,0
C0015703,L100157,AE03,2026-05-12 20:00:00,14,16,0,No Answer,Manual,0
C0015900,L100159,SDR02,2026-04-04 17:00:00,12,31,0,Busy,Genesys,0
C0015901,L100159,SDR02,2026-03-23 13:00:00,8,526,1,Connected - Demo Scheduled,Genesys,0
C0015902,L100159,AE04,2026-03-26 12:00:00,7,40,1,Connected - Discovery,Genesys,0
C0016000,L100160,SDR01,2026-05-25 13:00:00,8,356,1,Connected - Discovery,Genesys,1
C0016001,L100160,SDR01,2026-05-15 11:00:00,6,384,1,Connected - Discovery,Genesys,0
C0016002,L100160,AE01,2026-05-18 16:00:00,11,27,0,Wrong Number,Genesys,0
C0016003,L100160,AE01,2026-05-23 20:00:00,15,252,1,Connected - Follow-up,Genesys,0
C0016100,L100161,SDR02,2026-02-21 16:00:00,12,211,1,Connected - Demo Scheduled,Genesys,0
C0016101,L100161,SDR02,2026-02-20 10:00:00,6,359,1,Connected - Discovery,Genesys,0
C0016200,L100162,SDR02,2026-01-21 08:00:00,3,35,0,Voicemail,Genesys,0
C0016201,L100162,SDR02,2026-01-24 16:00:00,11,28,0,Wrong Number,Genesys,0
C0016202,L100162,AE04,2026-01-23 13:00:00,8,314,1,Connected - Discovery,Genesys,0
C0016400,L100164,SDR01,2026-03-30 11:00:00,6,11,0,No Answer,Genesys,0
C0016401,L100164,SDR01,2026-04-04 10:00:00,5,381,1,Connected - Discovery,Genesys,1
C0016500,L100165,SDR01,2026-06-13 17:00:00,12,428,1,Connected - Demo Scheduled,Genesys,0
C0016501,L100165,SDR01,2026-06-16 17:00:00,12,457,1,Connected - Follow-up,Genesys,0
C0016502,L100165,AE08,2026-06-25 08:00:00,3,32,0,No Answer,Genesys,0
C0016503,L100165,AE09,2026-06-19 21:00:00,16,564,1,Connected - Follow-up,Manual,0
C0016504,L100165,AE09,2026-06-13 16:00:00,11,291,1,Connected - Demo Scheduled,Genesys,1
C0016600,L100166,SDR01,2026-01-30 13:00:00,8,580,1,Connected - Follow-up,Genesys,0
C0016700,L100167,SDR01,2026-04-03 19:00:00,14,17,0,No Answer,Genesys,0
C0016800,L100168,SDR01,2026-05-18 15:00:00,10,486,1,Connected - Discovery,Genesys,0
C0016801,L100168,SDR01,2026-05-16 14:00:00,9,205,1,Connected - Demo Scheduled,Genesys,0
C0016802,L100168,AE02,2026-05-08 20:00:00,15,236,1,Connected - Follow-up,Genesys,0
C0016803,L100168,AE04,2026-05-14 11:00:00,6,12,0,No Answer,Genesys,0
C0016804,L100168,AE01,2026-05-11 11:00:00,6,119,1,Connected - Follow-up,Genesys,1
C0016805,L100168,AE03,2026-05-08 12:00:00,7,36,0,Busy,Manual,0
C0016900,L100169,SDR01,2026-02-08 11:00:00,6,58,1,Connected - Demo Scheduled,Manual,0
C0016901,L100169,SDR01,2026-02-14 14:00:00,9,36,0,Wrong Number,Genesys,1
C0016902,L100169,AE05,2026-02-08 13:00:00,8,288,1,Connected - Demo Scheduled,Genesys,0
C0016903,L100169,AE02,2026-02-12 17:00:00,12,131,1,Connected - Discovery,Genesys,0
C0017000,L100170,SDR01,2026-05-23 08:00:00,2,28,0,No Answer,Genesys,0
C0017100,L100171,SDR04,2026-02-25 18:00:00,13,353,1,Connected - Follow-up,Genesys,0
C0017200,L100172,SDR03,2026-06-07 13:00:00,8,31,0,No Answer,Genesys,0
C0017201,L100172,SDR03,2026-05-28 19:00:00,14,211,1,Connected - Discovery,Genesys,0
C0017202,L100172,AE07,2026-06-03 13:00:00,8,212,1,Connected - Follow-up,Genesys,0
C0017300,L100173,SDR02,2026-04-17 10:00:00,4,386,1,Connected - Follow-up,Genesys,0
C0017301,L100173,SDR02,2026-04-27 21:00:00,15,371,1,Connected - Demo Scheduled,Manual,0
C0017500,L100175,SDR01,2026-02-11 17:00:00,12,40,1,Connected - Discovery,Genesys,0
C0017501,L100175,SDR01,2026-02-02 16:00:00,11,277,1,Connected - Demo Scheduled,Manual,0
C0017600,L100176,SDR02,2026-03-28 18:00:00,13,31,0,Wrong Number,Genesys,0
C0017601,L100176,SDR02,2026-04-06 18:00:00,13,31,0,No Answer,Genesys,0
C0017700,L100177,SDR01,2026-06-05 15:00:00,9,21,0,No Answer,Genesys,0
C0017900,L100179,SDR02,2026-05-24 16:00:00,10,24,0,No Answer,Genesys,0
C0017901,L100179,SDR02,2026-05-22 10:00:00,4,301,1,Connected - Demo Scheduled,Genesys,0
C0018000,L100180,SDR02,2026-04-01 08:00:00,2,555,1,Connected - Follow-up,Genesys,1
C0018001,L100180,SDR02,2026-04-09 21:00:00,15,30,0,No Answer,Genesys,0
C0018002,L100180,AE07,2026-04-01 10:00:00,4,568,1,Connected - Discovery,Genesys,0
C0018003,L100180,AE07,2026-04-10 21:00:00,15,33,0,No Answer,Genesys,0
C0018100,L100181,SDR02,2026-05-24 19:00:00,13,35,0,Voicemail,Genesys,0
C0018200,L100182,SDR01,2026-05-13 14:00:00,8,148,1,Connected - Demo Scheduled,Genesys,0
C0018201,L100182,SDR01,2026-05-04 11:00:00,5,21,0,Wrong Number,Genesys,0
C0018202,L100182,AE04,2026-05-11 13:00:00,7,335,1,Connected - Demo Scheduled,Genesys,0
C0018203,L100182,AE05,2026-05-09 08:00:00,2,24,0,No Answer,Genesys,0
C0018300,L100183,SDR02,2026-03-23 12:00:00,7,26,0,No Answer,Manual,0
C0018400,L100184,SDR02,2026-03-07 16:00:00,12,537,1,Connected - Follow-up,Manual,1
C0018401,L100184,SDR02,2026-02-28 14:00:00,10,544,1,Connected - Follow-up,Manual,0
C0018402,L100184,AE07,2026-03-05 15:00:00,11,34,0,No Answer,Genesys,0
C0018500,L100185,SDR01,2026-04-30 19:00:00,15,92,1,Connected - Discovery,Genesys,0
C0018600,L100186,SDR01,2026-02-07 17:00:00,11,362,1,Connected - Demo Scheduled,Genesys,1
C0018601,L100186,SDR01,2026-02-01 16:00:00,10,206,1,Connected - Discovery,Genesys,0
C0018602,L100186,AE03,2026-02-06 20:00:00,14,373,1,Connected - Demo Scheduled,Genesys,0
C0018700,L100187,SDR02,2026-04-26 09:00:00,4,280,1,Connected - Discovery,Genesys,0
C0018701,L100187,SDR02,2026-04-19 11:00:00,6,12,0,No Answer,Genesys,0
C0018702,L100187,AE06,2026-04-20 14:00:00,9,239,1,Connected - Follow-up,Genesys,0
C0018800,L100188,SDR04,2026-01-21 08:00:00,3,19,0,Voicemail,Genesys,0
C0018801,L100188,SDR04,2026-01-30 19:00:00,14,481,1,Connected - Discovery,Genesys,0
C0018802,L100188,AE05,2026-01-23 18:00:00,13,156,1,Connected - Demo Scheduled,Genesys,1
C0018900,L100189,SDR02,2026-04-28 16:00:00,10,353,1,Connected - Discovery,Genesys,0
C0018901,L100189,SDR02,2026-05-06 14:00:00,8,423,1,Connected - Follow-up,Genesys,0
C0018902,L100189,AE04,2026-05-03 11:00:00,5,225,1,Connected - Discovery,Genesys,0
C0019000,L100190,SDR04,2026-05-06 10:00:00,6,213,1,Connected - Follow-up,Genesys,0
C0019001,L100190,SDR04,2026-05-03 12:00:00,8,18,0,No Answer,Genesys,0
C0019002,L100190,AE01,2026-05-06 12:00:00,8,283,1,Connected - Follow-up,Genesys,0
C0019100,L100191,SDR02,2026-01-21 13:00:00,8,244,1,Connected - Discovery,Genesys,0
C0019101,L100191,SDR02,2026-01-21 21:00:00,16,283,1,Connected - Discovery,Genesys,1
C0019102,L100191,AE05,2026-01-20 15:00:00,10,36,0,Voicemail,Genesys,0
C0019103,L100191,AE01,2026-01-25 20:00:00,15,298,1,Connected - Discovery,Genesys,1
C0019104,L100191,AE03,2026-01-25 08:00:00,3,175,1,Connected - Follow-up,Genesys,0
C0019200,L100192,SDR02,2026-05-22 21:00:00,17,412,1,Connected - Follow-up,Genesys,0
C0019201,L100192,SDR02,2026-05-30 18:00:00,14,448,1,Connected - Discovery,Manual,0
C0019300,L100193,SDR02,2026-03-19 18:00:00,13,473,1,Connected - Discovery,Genesys,0
C0019301,L100193,SDR02,2026-03-25 10:00:00,5,500,1,Connected - Discovery,Genesys,0
C0019302,L100193,AE04,2026-03-17 08:00:00,3,37,0,No Answer,Manual,0
C0019400,L100194,SDR02,2026-06-04 18:00:00,13,241,1,Connected - Demo Scheduled,Manual,0
C0019401,L100194,SDR02,2026-06-04 14:00:00,9,225,1,Connected - Follow-up,Manual,0
C0019402,L100194,AE06,2026-05-25 13:00:00,8,414,1,Connected - Follow-up,Genesys,0
C0019500,L100195,SDR01,2026-01-21 14:00:00,9,329,1,Connected - Demo Scheduled,Genesys,0
C0019501,L100195,SDR01,2026-01-17 20:00:00,15,26,0,Voicemail,Genesys,0
C0019502,L100195,AE02,2026-01-20 18:00:00,13,337,1,Connected - Discovery,Manual,0
C0019600,L100196,SDR03,2026-02-03 10:00:00,4,386,1,Connected - Follow-up,Manual,0
C0019601,L100196,SDR03,2026-02-15 17:00:00,11,344,1,Connected - Discovery,Genesys,0
C0019602,L100196,AE07,2026-02-05 19:00:00,13,422,1,Connected - Follow-up,Genesys,0
C0019603,L100196,AE09,2026-02-11 21:00:00,15,9,0,No Answer,Manual,1
C0019604,L100196,AE07,2026-02-04 16:00:00,10,8,0,No Answer,Manual,0
C0019605,L100196,AE07,2026-02-13 11:00:00,5,264,1,Connected - Discovery,Genesys,0
C0019800,L100198,SDR03,2026-02-13 19:00:00,13,240,1,Connected - Discovery,Genesys,0
C0019801,L100198,SDR03,2026-02-07 21:00:00,15,523,1,Connected - Follow-up,Genesys,0
C0019802,L100198,AE07,2026-02-13 14:00:00,8,28,0,No Answer,Manual,0
C0019803,L100198,AE08,2026-02-14 10:00:00,4,25,0,No Answer,Genesys,0
C0019804,L100198,AE07,2026-02-17 15:00:00,9,447,1,Connected - Discovery,Genesys,0
C0019900,L100199,SDR02,2026-03-05 19:00:00,13,346,1,Connected - Follow-up,Genesys,0
C0019901,L100199,SDR02,2026-03-14 21:00:00,15,405,1,Connected - Discovery,Genesys,0
C0019902,L100199,AE02,2026-03-02 21:00:00,15,233,1,Connected - Discovery,Genesys,0
C0020000,L100200,SDR02,2026-05-01 13:00:00,9,182,1,Connected - Follow-up,Manual,0
C0020001,L100200,SDR02,2026-05-05 21:00:00,17,321,1,Connected - Follow-up,Genesys,1
C0020002,L100200,AE03,2026-05-04 18:00:00,14,236,1,Connected - Demo Scheduled,Genesys,0
C0020100,L100201,SDR02,2026-01-31 14:00:00,9,349,1,Connected - Follow-up,Genesys,0
C0020101,L100201,SDR02,2026-02-07 10:00:00,5,8,0,Voicemail,Genesys,0
C0020200,L100202,SDR03,2026-05-03 11:00:00,5,24,0,Voicemail,Manual,0
C0020201,L100202,SDR03,2026-05-05 18:00:00,12,422,1,Connected - Follow-up,Genesys,1
C0020202,L100202,AE07,2026-05-11 17:00:00,11,367,1,Connected - Follow-up,Genesys,0
C0020203,L100202,AE09,2026-05-15 12:00:00,6,25,0,No Answer,Genesys,0
C0020204,L100202,AE08,2026-05-15 14:00:00,8,526,1,Connected - Follow-up,Manual,0
C0020300,L100203,SDR03,2026-01-25 12:00:00,6,10,0,No Answer,Genesys,0
C0020301,L100203,SDR03,2026-01-23 17:00:00,11,425,1,Connected - Discovery,Manual,0
C0020302,L100203,AE04,2026-01-22 20:00:00,14,30,0,Busy,Genesys,0
C0020303,L100203,AE03,2026-01-30 13:00:00,7,9,0,Voicemail,Manual,0
C0020304,L100203,AE03,2026-01-31 08:00:00,2,235,1,Connected - Follow-up,Genesys,0
C0020400,L100204,SDR02,2026-02-12 18:00:00,12,475,1,Connected - Follow-up,Genesys,0
C0020401,L100204,SDR02,2026-02-02 16:00:00,10,445,1,Connected - Follow-up,Genesys,0
C0020500,L100205,SDR01,2026-04-23 17:00:00,11,166,1,Connected - Follow-up,Genesys,1
C0020600,L100206,SDR02,2026-05-24 09:00:00,4,559,1,Connected - Follow-up,Genesys,0
C0020601,L100206,SDR02,2026-06-06 17:00:00,12,479,1,Connected - Follow-up,Genesys,1
C0020700,L100207,SDR01,2026-02-08 13:00:00,8,272,1,Connected - Follow-up,Genesys,0
C0020800,L100208,SDR01,2026-03-01 08:00:00,3,74,1,Connected - Demo Scheduled,Genesys,0
C0021000,L100210,SDR02,2026-07-10 17:00:00,11,40,0,No Answer,Manual,0
C0021001,L100210,SDR02,2026-07-03 21:00:00,15,37,0,Wrong Number,Genesys,0
C0021100,L100211,SDR02,2026-04-17 16:00:00,11,304,1,Connected - Demo Scheduled,Genesys,1
C0021200,L100212,SDR04,2026-03-22 08:00:00,2,17,0,Voicemail,Manual,0
C0021201,L100212,SDR04,2026-04-03 19:00:00,13,431,1,Connected - Demo Scheduled,Genesys,1
C0021202,L100212,AE03,2026-03-29 14:00:00,8,31,0,Voicemail,Genesys,0
C0021203,L100212,AE02,2026-03-28 10:00:00,4,13,0,No Answer,Genesys,0
C0021300,L100213,SDR04,2026-03-06 09:00:00,4,613,1,Connected - Follow-up,Manual,0
C0021301,L100213,SDR04,2026-03-05 17:00:00,12,12,0,No Answer,Genesys,0
C0021302,L100213,AE08,2026-03-12 09:00:00,4,17,0,Voicemail,Genesys,0
C0021303,L100213,AE08,2026-03-07 16:00:00,11,407,1,Connected - Follow-up,Genesys,0
C0021400,L100214,SDR01,2026-04-23 20:00:00,14,422,1,Connected - Discovery,Genesys,0
C0021401,L100214,SDR01,2026-04-23 19:00:00,13,460,1,Connected - Follow-up,Genesys,0
C0021402,L100214,AE06,2026-04-23 19:00:00,13,332,1,Connected - Follow-up,Genesys,0
C0021500,L100215,SDR02,2026-04-21 17:00:00,11,29,0,Wrong Number,Genesys,0
C0021501,L100215,SDR02,2026-04-26 16:00:00,10,199,1,Connected - Discovery,Genesys,0
C0021600,L100216,SDR01,2026-02-26 15:00:00,9,155,1,Connected - Demo Scheduled,Genesys,0
C0021601,L100216,SDR01,2026-03-05 17:00:00,11,27,0,Busy,Genesys,0
C0021700,L100217,SDR01,2026-01-06 18:00:00,13,197,1,Connected - Follow-up,Manual,0
C0021701,L100217,SDR01,2026-01-13 16:00:00,11,292,1,Connected - Discovery,Manual,1
C0021702,L100217,AE06,2026-01-07 21:00:00,16,26,0,Busy,Genesys,0
C0021800,L100218,SDR01,2026-02-10 12:00:00,7,199,1,Connected - Follow-up,Genesys,0
C0021801,L100218,SDR01,2026-02-08 10:00:00,5,18,0,No Answer,Genesys,1
C0021802,L100218,AE01,2026-02-09 14:00:00,9,205,1,Connected - Follow-up,Manual,0
C0022000,L100220,SDR02,2026-03-18 16:00:00,11,18,0,Voicemail,Genesys,0
C0022001,L100220,SDR02,2026-03-17 17:00:00,12,102,1,Connected - Discovery,Genesys,0
C0022002,L100220,AE05,2026-03-25 10:00:00,5,478,1,Connected - Follow-up,Genesys,0
C0022003,L100220,AE01,2026-03-21 17:00:00,12,40,0,No Answer,Genesys,0
C0022004,L100220,AE01,2026-03-20 08:00:00,3,14,0,No Answer,Genesys,0
C0022005,L100220,AE04,2026-03-28 08:00:00,3,10,0,Voicemail,Genesys,0
C0022100,L100221,SDR02,2026-04-05 09:00:00,3,31,0,No Answer,Genesys,0
C0022200,L100222,SDR01,2026-04-02 14:00:00,10,536,1,Connected - Discovery,Manual,0
C0022201,L100222,SDR01,2026-03-28 20:00:00,16,117,1,Connected - Discovery,Genesys,1
C0022400,L100224,SDR03,2026-01-20 17:00:00,11,202,1,Connected - Discovery,Genesys,0
C0022401,L100224,SDR03,2026-01-14 19:00:00,13,402,1,Connected - Discovery,Genesys,1
C0022402,L100224,AE06,2026-01-14 14:00:00,8,27,0,Busy,Genesys,0
C0022500,L100225,SDR02,2026-01-19 10:00:00,5,10,0,No Answer,Genesys,0
C0022501,L100225,SDR02,2026-01-17 17:00:00,12,38,0,No Answer,Manual,0
C0022600,L100226,SDR01,2026-02-25 20:00:00,16,233,1,Connected - Discovery,Genesys,0
C0022601,L100226,SDR01,2026-02-25 10:00:00,6,13,0,Voicemail,Genesys,0
C0022602,L100226,AE06,2026-03-02 19:00:00,15,23,0,Wrong Number,Genesys,0
C0022700,L100227,SDR02,2026-04-09 19:00:00,14,16,0,No Answer,Genesys,0
C0022701,L100227,SDR02,2026-04-02 08:00:00,3,33,0,No Answer,Genesys,0
C0022702,L100227,AE07,2026-03-31 19:00:00,14,21,0,No Answer,Genesys,0
C0022703,L100227,AE09,2026-04-01 15:00:00,10,40,1,Connected - Discovery,Manual,0
C0022800,L100228,SDR02,2026-05-14 10:00:00,4,28,0,Busy,Genesys,0
C0022801,L100228,SDR02,2026-05-09 10:00:00,4,28,0,Voicemail,Genesys,0
C0022802,L100228,AE09,2026-05-09 11:00:00,5,531,1,Connected - Follow-up,Genesys,0
C0022803,L100228,AE08,2026-05-05 16:00:00,10,568,1,Connected - Discovery,Genesys,0
C0023000,L100230,SDR01,2026-03-30 14:00:00,9,272,1,Connected - Discovery,Genesys,0
C0023001,L100230,SDR01,2026-03-25 14:00:00,9,108,1,Connected - Discovery,Genesys,0
C0023100,L100231,SDR02,2026-07-01 13:00:00,9,36,0,Wrong Number,Manual,0
C0023101,L100231,SDR02,2026-07-02 16:00:00,12,475,1,Connected - Follow-up,Manual,0
C0023200,L100232,SDR02,2026-02-03 09:00:00,4,8,0,Voicemail,Genesys,0
C0023300,L100233,SDR01,2026-04-19 20:00:00,16,381,1,Connected - Follow-up,Genesys,0
C0023301,L100233,SDR01,2026-04-15 10:00:00,6,40,0,Busy,Genesys,0
C0023500,L100235,SDR02,2026-03-31 17:00:00,11,13,0,No Answer,Genesys,0
C0023501,L100235,SDR02,2026-04-01 18:00:00,12,342,1,Connected - Discovery,Manual,1
C0023600,L100236,SDR04,2026-05-30 18:00:00,12,311,1,Connected - Follow-up,Genesys,0
C0023700,L100237,SDR01,2026-02-21 16:00:00,11,253,1,Connected - Discovery,Manual,0
C0023701,L100237,SDR01,2026-02-21 09:00:00,4,276,1,Connected - Discovery,Genesys,0
C0023702,L100237,AE02,2026-03-01 21:00:00,16,40,0,No Answer,Manual,0
C0023800,L100238,SDR02,2026-07-02 08:00:00,3,40,0,Wrong Number,Genesys,0
C0023900,L100239,SDR04,2026-03-10 17:00:00,12,259,1,Connected - Demo Scheduled,Genesys,0
C0023901,L100239,SDR04,2026-03-09 14:00:00,9,18,0,No Answer,Genesys,0
C0024100,L100241,SDR01,2026-04-11 08:00:00,3,16,0,No Answer,Genesys,0
C0024101,L100241,SDR01,2026-04-13 13:00:00,8,23,0,Busy,Genesys,0
C0024102,L100241,AE09,2026-04-15 21:00:00,16,8,0,No Answer,Genesys,0
C0024103,L100241,AE09,2026-04-18 18:00:00,13,189,1,Connected - Discovery,Manual,0
C0024104,L100241,AE09,2026-04-05 14:00:00,9,418,1,Connected - Follow-up,Manual,0
C0024105,L100241,AE07,2026-04-10 14:00:00,9,426,1,Connected - Demo Scheduled,Genesys,0
C0024200,L100242,SDR01,2026-06-16 08:00:00,3,23,0,No Answer,Manual,0
C0024300,L100243,SDR01,2026-04-02 10:00:00,4,214,1,Connected - Discovery,Genesys,0
C0024301,L100243,SDR01,2026-04-02 10:00:00,4,24,0,No Answer,Genesys,0
C0024302,L100243,AE03,2026-03-25 09:00:00,3,418,1,Connected - Discovery,Manual,0
C0024500,L100245,SDR01,2026-01-15 17:00:00,12,23,0,No Answer,Manual,0
C0024501,L100245,SDR01,2026-01-05 21:00:00,16,138,1,Connected - Demo Scheduled,Genesys,0
C0024502,L100245,AE03,2026-01-11 14:00:00,9,310,1,Connected - Discovery,Genesys,0
